2019-10-21 10:13:38 UTC,view,2800231,2053013563835941749,appliances.kitchen.refrigerators,,198.46,526067216,d3f0c7be-68b4-451a-8bd3-a361c2bed7bf
2019-10-21 10:13:38 UTC,view,5200145,2053013553316626707,computers.ebooks,pocketbook,157.20,546124955,80d462f4-307d-4a87-a026-d63e36e5032b
2019-10-21 10:13:38 UTC,view,4400468,2053013555095011711,appliances.kitchen.coffee_machine,scarlett,90.04,518401702,502d693e-44a0-4214-a499-51835390d8d1
2019-10-21 10:13:38 UTC,view,4100327,2053013561218695907,,sony,643.49,513716508,edcea51f-7ed5-4e01-84d7-94a238ec9e50
2019-10-21 10:13:39 UTC,view,12708445,2053013553559896355,,tigar,292.80,524042438,e4fc6c78-607b-42e2-9ba0-be3667a0b025
2019-10-21 10:13:39 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,999.61,513224718,08849235-300e-4a36-be27-f87a8033da8f
2019-10-21 10:13:39 UTC,view,2200309,2053013560555995845,,nikon,1221.78,525787696,a86081fe-7789-4a11-bc40-addae01552f1
2019-10-21 10:13:39 UTC,view,1802075,2053013554415534427,electronics.video.tv,philips,463.31,512821438,5a3fae2d-d0b8-4c42-a524-990f9f7d0d71
2019-10-21 10:13:39 UTC,view,13900127,2053013557343158789,construction.components.faucet,,32.00,541407231,e1a439d4-f51c-4f13-b891-25aacf12a35e
2019-10-21 10:13:39 UTC,view,6400329,2053013554121933129,computers.components.cpu,intel,273.88,512660337,dd1364b4-e1c1-404f-8e4b-22ab7f4cad75
2019-10-21 10:13:39 UTC,cart,1005014,2053013555631882655,electronics.smartphone,samsung,544.33,562559928,4cc333c4-ef55-43aa-a1ec-ce058e9ecca0
2019-10-21 10:13:39 UTC,view,7100248,2053013555464110485,furniture.bedroom.bed,,69.47,550403169,062e6925-b9c0-4177-8a5e-77d3214a51e7
2019-10-21 10:13:39 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,247.62,521344164,69348dad-08e4-4c86-a8e8-033c9ff94455
2019-10-21 10:13:39 UTC,view,17200728,2053013559792632471,furniture.living_room.sofa,rals,774.64,515242739,cb518318-8110-4806-80c1-832b58e613db
2019-10-21 10:13:39 UTC,view,26403618,2053013563651392361,,,266.38,562558310,bd271ec5-4ce1-479f-b414-96269f1dccd1
2019-10-21 10:13:39 UTC,view,57000000,2152289064542273825,,vihr,52.23,517650068,425ad8a3-ca82-4427-91cf-7cea035deea0
2019-10-21 10:13:39 UTC,view,17900037,2053013560178508465,construction.tools.generator,huter,492.65,513470104,eab52aef-f2c2-4050-8c0e-dd52be77e625
2019-10-21 10:13:39 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.39,535726331,9e2bbcb0-679c-46ae-8023-660f8af8f93a
2019-10-21 10:13:39 UTC,view,3200173,2053013555321504139,appliances.kitchen.meat_grinder,,54.06,515887306,82964382-251e-4bd1-a477-ed337ee4f4b4
2019-10-21 10:13:39 UTC,view,22700208,2053013556168753601,,stels,71.56,514010995,ae4e9be3-15b4-4831-9b35-7ba13929b2eb
2019-10-21 10:13:39 UTC,view,22700727,2053013556168753601,,metabo,24.28,521473574,d4b8f079-e5e8-4498-b5a0-399a3744a873
2019-10-21 10:13:39 UTC,view,26403917,2053013563651392361,,teosa,41.06,515468010,e04df9c7-b3a5-494b-b0e5-a5fdb7f5121a
2019-10-21 10:13:39 UTC,view,2500566,2053013564003713919,appliances.kitchen.oven,asel,43.73,518016482,02a0f5ea-3a94-47da-b63d-eba3f7b8a689
2019-10-21 10:13:39 UTC,view,2701754,2053013563911439225,appliances.kitchen.refrigerators,indesit,292.31,562550676,7669954c-b03b-40f5-baa8-04159a014545
2019-10-21 10:13:39 UTC,view,2601500,2053013563970159485,,artel,122.50,555494547,5158e264-47a9-4878-8602-368558a11a20
2019-10-21 10:13:39 UTC,view,1801881,2053013554415534427,electronics.video.tv,samsung,493.92,558264721,30f13997-16f9-4a0f-9f17-c1331c545277
2019-10-21 10:13:40 UTC,view,12709893,2053013553559896355,,tigar,75.29,513030974,51d85e8a-3bdf-4391-aac3-bd6dfc512ffc
2019-10-21 10:13:40 UTC,view,1005145,2053013555631882655,electronics.smartphone,apple,2084.74,533248792,8a395ad4-8972-4dc7-b18e-661215c7a7e9
2019-10-21 10:13:40 UTC,view,4803878,2053013554658804075,electronics.audio.headphone,xiaomi,42.15,530793116,4d1ccec7-83f2-4b8b-b0e8-c358a990b407
2019-10-21 10:13:40 UTC,view,56100018,2150829657950257794,,erlit,246.77,522993704,ee482caa-e9f5-45be-83bd-ceb44a0a3a4d
2019-10-21 10:13:40 UTC,view,3601367,2053013563810775923,appliances.kitchen.washer,artel,125.05,522605908,5cbf7865-673c-4333-9062-d8ae9ba3a4e9
2019-10-21 10:13:40 UTC,view,12711986,2053013553559896355,,triangle,39.90,513212153,1ba4203e-441e-4f3f-a6fe-5b7337de0596
2019-10-21 10:13:40 UTC,view,1801805,2053013554415534427,electronics.video.tv,artel,231.63,515617087,1e10d7d7-1f99-40e5-88a7-1f73f66602c1
2019-10-21 10:13:40 UTC,view,26400301,2053013563651392361,,lucente,190.74,516555625,121d9639-7e93-42a9-b38e-38ee53d81100
2019-10-21 10:13:40 UTC,view,2500223,2053013564003713919,appliances.kitchen.oven,hansa,232.12,562557055,45333276-14dd-4f46-bd0b-4b7cf5c00f5e
2019-10-21 10:13:40 UTC,view,3500138,2053013555287949705,,bosch,380.70,513310037,a7db6c4c-2900-4423-8ae2-530d9c1ed849
2019-10-21 10:13:40 UTC,view,1802037,2053013554415534427,electronics.video.tv,lg,300.75,562559666,65a724d0-f519-4f63-ada7-4e0a765dee1a
2019-10-21 10:13:40 UTC,view,1201367,2172371436436455782,electronics.tablet,huawei,167.03,513505881,740f2192-bfcc-4f5b-aff3-9748382ec4fe
2019-10-21 10:13:40 UTC,view,26400762,2053013563651392361,,,292.41,559991276,32b38aa8-1694-49d6-b347-0673370a4a9b
2019-10-21 10:13:40 UTC,view,17200245,2053013559792632471,furniture.living_room.sofa,,543.10,514893631,b7f66708-8705-4771-b820-a815deb9138c
2019-10-21 10:13:40 UTC,view,1305977,2053013558920217191,computers.notebook,apple,2496.59,549446400,af07be9e-2564-4c1e-9935-bf226f5c39e7
2019-10-21 10:13:40 UTC,view,28716665,2053013565639492569,apparel.shoes,respect,89.84,517037309,243c0099-56f9-4b49-b7eb-9fea6bfecad3
2019-10-21 10:13:40 UTC,view,26401404,2053013563651392361,,lucente,179.41,529680307,19373112-499d-4476-b8f2-62ee2488ea84
2019-10-21 10:13:40 UTC,view,3701388,2053013565983425517,appliances.environment.vacuum,dauscher,33.21,520860886,e8dc4135-7305-491b-8a58-75fa9c6b63b0
2019-10-21 10:13:40 UTC,view,5000318,2053013566100866035,appliances.sewing_machine,janome,136.17,517029095,5656702b-e46f-47a7-ac59-dd570e0491d0
2019-10-21 10:13:41 UTC,view,49400038,2134905045613805589,,,151.87,544444194,1cb0f145-6d35-4e57-b4f8-bf62cd119e1e
2019-10-21 10:13:41 UTC,view,1004341,2053013555631882655,electronics.smartphone,meizu,200.05,549006452,81f7e72f-8b2d-4e69-99a6-a7c263ad24ee
2019-10-21 10:13:41 UTC,view,1005106,2053013555631882655,electronics.smartphone,apple,1535.16,517915611,3ff84517-3f34-4939-892d-2fec12d8068b
2019-10-21 10:13:41 UTC,view,26203963,2053013563693335403,,,165.00,538520377,2fa7f534-6c2c-495f-9d03-52f2b5fa9258
2019-10-21 10:13:41 UTC,view,12705565,2053013553559896355,,,38.34,512728572,c21b8de2-d578-463c-bcb8-9b7f683327dc
2019-10-21 10:13:41 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,358.44,551466015,2f95bea1-9d2a-4080-af6d-92e740515e90
2019-10-21 10:13:41 UTC,view,12719693,2053013553559896355,,habilead,60.75,551056178,a2c1125b-8557-4559-beb8-8aa0ac4d4c64
2019-10-21 10:13:41 UTC,view,4600521,2053013563944993659,appliances.kitchen.dishwasher,whirlpool,365.52,533315169,cb4eb8ab-370f-4385-931b-c1685cf30f9b
2019-10-21 10:13:41 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,583.17,517084088,3a603f56-f7c1-4aac-bf62-9e8ae6fa6637
2019-10-21 10:13:41 UTC,view,7100207,2053013555464110485,furniture.bedroom.bed,,69.47,550403169,062e6925-b9c0-4177-8a5e-77d3214a51e7
2019-10-21 10:13:41 UTC,view,1005139,2053013555631882655,electronics.smartphone,apple,2084.74,542986184,87b0467e-7c9d-4e54-9c58-5219145312e0
2019-10-21 10:13:41 UTC,view,7101934,2053013555464110485,furniture.bedroom.bed,,102.94,513302551,14e0368b-9391-4fb8-af4f-1dfe4a2d9329
2019-10-21 10:13:41 UTC,view,1600595,2053013553056579841,computers.peripherals.printer,canon,321.73,518932702,eadb4186-e0c7-46cb-8ff8-a82162aeddfd
2019-10-21 10:13:41 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.03,514074192,68da5a76-f9de-457a-9471-7e796d11b657
2019-10-21 10:13:41 UTC,view,1004785,2053013555631882655,electronics.smartphone,huawei,270.78,559672741,3a7cb887-495d-42f9-b525-c686a56eee78
2019-10-21 10:13:41 UTC,view,1003475,2053013555631882655,electronics.smartphone,google,885.03,543585917,fb827aa0-8e64-42e1-861b-484246c8caf5
2019-10-21 10:13:41 UTC,view,5100375,2053013553341792533,electronics.clocks,xiaomi,70.53,518097947,703644eb-f16e-4eca-96f1-31f566bd16b9
2019-10-21 10:13:41 UTC,view,15100163,2053013557024391671,,imperial,669.23,553811777,e0704a4e-1651-4a7b-a7fb-d094a9cbeb80
2019-10-21 10:13:41 UTC,view,1801906,2053013554415534427,electronics.video.tv,tcl,270.25,519126907,8642682e-973f-4f0e-bf1d-979a49c50b55
2019-10-21 10:13:41 UTC,view,1004730,2053013555631882655,electronics.smartphone,sony,296.02,544952929,d3efb045-bb81-4c5c-9ec9-eecc17b21024
2019-10-21 10:13:41 UTC,view,1005156,2053013555631882655,electronics.smartphone,xiaomi,329.34,518881375,3fef9dd0-385e-494b-b62d-1ccc1c14a114
2019-10-21 10:13:41 UTC,view,1600557,2053013553056579841,computers.peripherals.printer,canon,167.21,546968337,cc2cd38e-3bac-4efd-8f6f-03c6b4109c3e
2019-10-21 10:13:41 UTC,view,1003794,2053013555631882655,electronics.smartphone,bq,57.89,512464077,2c32b889-aed9-4b14-b1ed-1ae41198dd87
2019-10-21 10:13:41 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,999.61,553444893,af25c0be-4119-4924-8de2-f7cd525bc06b
2019-10-21 10:13:41 UTC,view,5000578,2053013566100866035,appliances.sewing_machine,toyota,127.09,534068709,75c7caca-8b3a-48f3-8621-a3c032e81499
2019-10-21 10:13:41 UTC,view,26010355,2053013562611204913,,,1.54,517988764,ff3010f2-66da-4cce-891e-00acf998a1a2
2019-10-21 10:13:42 UTC,view,3500130,2053013555287949705,,bosch,190.46,515772867,cb311f40-11d3-43bd-9cf1-41e9d46c2993
2019-10-21 10:13:42 UTC,view,1801935,2053013554415534427,electronics.video.tv,rebus,167.29,540754383,a9bbd65a-304d-4fb0-a107-5f8c52db64d6
2019-10-21 10:13:42 UTC,view,15100053,2053013557024391671,,,1659.76,525052406,23cd4ce0-984c-4fb7-8642-8c849e73baa6
2019-10-21 10:13:42 UTC,view,44500004,2144356630513320518,,omabelle,1673.14,538585631,eda8cd2e-afd5-4748-8a92-b882811c2826
2019-10-21 10:13:42 UTC,view,1005121,2053013555631882655,electronics.smartphone,apple,1003.62,562552806,46ce71fb-3920-408f-9a29-cc71257885e6
2019-10-21 10:13:42 UTC,view,14701918,2053013557133443581,furniture.living_room.cabinet,stendmebel,143.61,513310036,58928bb4-373e-43ea-a219-dad51844271c
2019-10-21 10:13:42 UTC,view,28718074,2053013565228450757,apparel.shoes,respect,47.36,548745614,5ac136e6-2fe0-471f-b833-1bb62aeb5a3a
2019-10-21 10:13:42 UTC,view,1306132,2053013558920217191,computers.notebook,xiaomi,771.96,562560292,882754a8-13c6-4838-8b70-9aaf2edb8b21
2019-10-21 10:13:42 UTC,purchase,1005129,2053013555631882655,electronics.smartphone,apple,1415.33,560381771,a93e4fb4-1f78-4bab-9bee-5215eccd34ca
2019-10-21 10:13:42 UTC,cart,1005098,2053013555631882655,electronics.smartphone,samsung,142.09,515641783,80c8d1e0-da3c-404f-a043-71ba0d8ce7be
2019-10-21 10:13:42 UTC,view,4300211,2053013552385491165,,vitek,22.91,562558830,df658abb-edb0-41aa-99db-a326919c0500
2019-10-21 10:13:42 UTC,view,2200949,2053013560555995845,,canon,664.08,516719885,5f5393ec-c290-46bc-8647-a48d8cb7732c
2019-10-21 10:13:42 UTC,view,9700053,2053013554096767303,computers.components.power_supply,cougar,119.95,554409097,efd38f38-ce7b-4dcb-a3cc-f477ac37b835
2019-10-21 10:13:42 UTC,view,5100715,2053013553341792533,electronics.clocks,aimoto,50.31,540806541,f50f9c60-af3b-45c8-92c5-2444fd2292fa
2019-10-21 10:13:42 UTC,view,5100338,2053013553341792533,electronics.clocks,apple,334.11,562560293,ee7f4724-fd19-4660-924a-928f94f7ad23
2019-10-21 10:13:42 UTC,view,1307294,2053013558920217191,computers.notebook,msi,1148.77,561688985,27e60527-8815-4dbf-bc43-b368173c1825
2019-10-21 10:13:42 UTC,purchase,3801134,2053013566176363511,appliances.iron,elenberg,16.47,512778000,f415c789-9339-4448-92df-d8d938f5a7c6
2019-10-21 10:13:42 UTC,view,2600397,2053013563970159485,,,162.14,531602101,6dcc8194-17a8-4646-8e52-2e602520fa27
2019-10-21 10:13:42 UTC,view,10800117,2053013554994348409,,redmond,92.64,538130986,4f7dd6f9-3daf-4a2d-8744-cf1c6357282b
2019-10-21 10:13:42 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,142.09,512386032,8d755c92-b022-4355-a98b-aa1d3e8a8c27
2019-10-21 10:13:42 UTC,view,26800072,2053013564641248165,,,247.88,520434585,5064ac0f-3c7e-4c97-88bc-31f33e5cbf69
2019-10-21 10:13:42 UTC,view,1004434,2053013555631882655,electronics.smartphone,samsung,257.15,523505356,98afa500-427a-4bdd-96cc-362ce0a1cee4
2019-10-21 10:13:42 UTC,view,1201202,2172371436436455782,electronics.tablet,lenovo,231.38,514419475,f09fd7f5-0c5b-4c88-bc3f-a06ad19e64ff
2019-10-21 10:13:42 UTC,view,12706903,2053013553559896355,,viatti,35.91,517629838,c6439b4d-4c08-4e6b-b4d1-4dcd193a778a
2019-10-21 10:13:43 UTC,view,49300090,2125931803410694331,,,125.10,549152202,428a4dee-7681-4fd8-92cd-ee66bcf2579c
2019-10-21 10:13:43 UTC,view,5100816,2053013553375346967,,xiaomi,28.40,514022686,55f1f805-df75-4b39-9cdb-6202fed1345b
2019-10-21 10:13:43 UTC,view,5100816,2053013553375346967,,xiaomi,28.40,514445066,a4ec2615-7db8-4935-9a7c-a6dc571e2d45
2019-10-21 10:13:43 UTC,view,34800471,2062461754293617058,,carfashion,56.37,558398241,2fedf6a6-36c6-40e7-a4ec-f868afd5606e
2019-10-21 10:13:43 UTC,view,26402823,2053013563651392361,,sokolov,280.57,529610099,9161aef0-6743-43e5-8753-6a870b9d6345
2019-10-21 10:13:43 UTC,view,12709796,2053013553559896355,,ovation,51.48,528002363,cdef3cc8-e338-4ef6-bfb5-cf0a468c4d0b
2019-10-21 10:13:43 UTC,view,14100285,2053013557670314521,electronics.audio.acoustic,yamaha,156.34,537193863,20e6cba8-a566-408e-980d-007444f67640
2019-10-21 10:13:43 UTC,view,14400052,2053013558492398155,,canyon,31.89,535549240,dedab383-9307-4052-bae8-fefdc8a44ae2
2019-10-21 10:13:43 UTC,view,3601248,2053013563810775923,appliances.kitchen.washer,indesit,173.27,561217603,d8e5a39e-4dcc-47e1-8a64-bdc7de5abb96
2019-10-21 10:13:43 UTC,view,1003713,2053013555631882655,electronics.smartphone,samsung,720.46,528001790,d5116759-6540-4fc2-a24a-0c8cc455e448
2019-10-21 10:13:43 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,459.61,548824933,9495d615-effa-4a43-84c4-0c07ecb895cd
2019-10-21 10:13:43 UTC,view,5100563,2053013553341792533,electronics.clocks,samsung,259.67,550782032,286b51dd-a66c-43eb-bcf4-1476eb87bd2a
2019-10-21 10:13:43 UTC,view,4100328,2053013561218695907,,sony,644.80,512686302,adf4e9f7-d52c-40b9-8768-bbc4d4d4f0a8
2019-10-21 10:13:43 UTC,view,30000048,2127425436764865054,construction.tools.welding,,118.90,521351977,c9236d9d-7b42-4045-84cf-4ed73620cfcd
2019-10-21 10:13:43 UTC,view,6000229,2053013560807654091,auto.accessories.alarm,starline,138.23,537715928,76d73109-3bb6-46f5-b955-0d64f000ac1b
2019-10-21 10:13:43 UTC,view,26404402,2053013563651392361,,lucente,49.68,548674928,e30d901c-f97e-400c-b21d-961b1ed40d65
2019-10-21 10:13:43 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,358.44,562147488,ad26c242-7412-4c30-bfd3-2726b17805a9
2019-10-21 10:13:43 UTC,view,1004887,2053013555631882655,electronics.smartphone,oppo,128.68,524332451,a4c52200-ce49-4cbd-8d11-cd0dd3898f15
2019-10-21 10:13:43 UTC,view,1004857,2053013555631882655,electronics.smartphone,samsung,130.74,522794896,eebf6037-1013-4525-9c86-f141a4622722
2019-10-21 10:13:44 UTC,view,12706857,2053013553559896355,,viatti,38.48,514473250,f5065558-6118-4401-9a7b-5abf19256468
2019-10-21 10:13:44 UTC,view,1802003,2053013554415534427,electronics.video.tv,ergo,512.24,547330965,be3592f8-542c-4656-96b9-4a8e0e6ee051
2019-10-21 10:13:44 UTC,view,21700003,2053013561126421213,,sony,66.93,542108753,ca9c5282-57f0-4bce-9db6-fa119147f260
2019-10-21 10:13:44 UTC,view,42300028,2095518921321874323,furniture.living_room.cabinet,,179.93,515513752,d4a9b874-a1f8-4182-8ae9-aaaf5a72d322
2019-10-21 10:13:44 UTC,view,19300096,2053013566033757167,appliances.ironing_board,nika,38.59,561868975,ec6847df-93d2-4695-9084-62cb8411441d
2019-10-21 10:13:44 UTC,view,2601934,2053013563970159485,,dauscher,256.89,530565407,b2bfd8c9-45c7-4d7b-a1c6-ca52c446f938
2019-10-21 10:13:44 UTC,view,1004246,2053013555631882655,electronics.smartphone,apple,760.37,518672374,4955cf60-a77e-4353-9d5c-f9afe41c5bbf
2019-10-21 10:13:44 UTC,view,1002102,2053013555631882655,electronics.smartphone,samsung,370.41,562457252,bd96f03b-72c0-4d8d-a8d0-c74f892b25bf
2019-10-21 10:13:44 UTC,view,3600253,2053013563810775923,appliances.kitchen.washer,midea,98.08,531253100,29ab4b8b-fb10-4894-8419-c812a4f9055f
2019-10-21 10:13:44 UTC,view,35800007,2135658359968236364,,dunya,11.04,523546129,f4d5ba5b-3a23-4e9f-87b0-bb49d752e7f2
2019-10-21 10:13:44 UTC,view,4804055,2053013554658804075,electronics.audio.headphone,apple,190.34,535726331,9e2bbcb0-679c-46ae-8023-660f8af8f93a
2019-10-21 10:13:44 UTC,view,7100428,2053013555464110485,furniture.bedroom.bed,,63.54,550403169,062e6925-b9c0-4177-8a5e-77d3214a51e7
2019-10-21 10:13:44 UTC,view,1306132,2053013558920217191,computers.notebook,xiaomi,771.96,562560292,882754a8-13c6-4838-8b70-9aaf2edb8b21
2019-10-21 10:13:44 UTC,view,2900386,2053013554776244595,appliances.kitchen.microwave,horizont,57.96,558286397,9b4c36df-9cf4-4d5e-ae09-c1eaa6829677
2019-10-21 10:13:44 UTC,view,4700412,2053013560899928785,auto.accessories.videoregister,,84.60,514947682,b1596ed8-3356-4d71-b4e4-1e256afdfa64
2019-10-21 10:13:44 UTC,view,57000002,2152289064542273825,,vihr,28.03,517650068,425ad8a3-ca82-4427-91cf-7cea035deea0
2019-10-21 10:13:44 UTC,view,16800234,2053013558316237377,furniture.kitchen.table,,36.04,550312575,49e6957c-e854-408f-b67e-62ad013d4988
2019-10-21 10:13:44 UTC,view,1801940,2053013554415534427,electronics.video.tv,haier,231.64,515271962,dd322b71-4b27-4296-99b8-c234ea42669a
2019-10-21 10:13:44 UTC,view,4501523,2053013563877884791,appliances.kitchen.hob,midea,167.29,562444550,d5be1cfb-38e5-4f40-ab1b-f091ef965c1c
2019-10-21 10:13:44 UTC,view,12202649,2116907525176557699,sport.bicycle,progress,196.21,558470839,fe5ff827-6775-4325-9811-9b822a55db45
2019-10-21 10:13:44 UTC,view,28718923,2053013565228450757,apparel.shoes,nexpero,79.02,521160809,c223c021-30b5-4ea2-a49f-c58c35fcf3a1
2019-10-21 10:13:44 UTC,view,2601500,2053013563970159485,,artel,122.50,561215054,3e1ddb97-be80-46b3-bccc-9a171c2f8072
